Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Time,Gesture,Type
9412,-2584,13388,-7034,-497,-5492,200,115,R
9752,-2732,13276,-6325,-557,-5301,250,115,R
9488,-3392,13244,-6065,295,-5235,300,115,R
9444,-3784,12892,-5685,-200,-4881,350,115,R
8948,-3844,12932,-4923,-312,-4999,400,115,R
9664,-4156,12560,-4954,-259,-5153,450,115,R
7412,428,14716,-5965,-1450,-5593,0,116,R
8500,-268,14348,-6380,-481,-6130,50,116,R
8668,-528,14380,-6187,-1684,-5711,100,116,R
8656,-928,14144,-6524,-1488,-5570,150,116,R
7932,-660,14572,-6442,-2197,-5591,200,116,R
9740,-2176,13092,-7722,-441,-6686,250,116,R
10448,-2708,12796,-6010,-873,-5574,300,116,R
10216,-2760,13268,-5548,-1557,-4661,350,116,R
10724,-3768,12216,-5320,358,-4409,400,116,R
11092,-4200,12056,-4029,-110,-3195,450,116,R
7384,388,15504,-1571,-550,-2032,0,117,R
7608,352,15544,-2644,-488,-2772,50,117,R
7328,248,15220,-3401,-791,-3388,100,117,R
7620,4,15052,-3824,-594,-4334,150,117,R
7940,-240,14728,-3719,-940,-5009,200,117,R
8760,-636,14324,-4541,-127,-5539,250,117,R
9000,-540,14416,-4206,-1042,-5508,300,117,R
8948,-972,14020,-4173,-73,-5861,350,117,R
9348,-1008,14112,-4421,188,-5698,400,117,R
9464,-1736,13416,-4732,466,-5025,450,117,R
6604,400,15868,-2219,-761,-2590,0,118,R
7324,172,15508,-3180,-399,-3652,50,118,R
7268,-128,15352,-3781,-1021,-3887,100,118,R
7460,-332,15056,-4420,-224,-4698,150,118,R
8016,-824,14756,-4853,-597,-5183,200,118,R
7876,-784,14900,-4687,-567,-5334,250,118,R
8364,-1276,14216,-5491,-752,-5215,300,118,R
8236,-1320,14400,-4966,-767,-5949,350,118,R
9160,-2224,13812,-5820,-273,-5806,400,118,R
9332,-2780,13432,-5195,-443,-4968,450,118,R
7016,-420,15016,79,-214,-91,0,119,R
7032,-304,15096,28,-459,-129,50,119,R
7260,188,15440,-210,-216,-430,100,119,R
7388,-72,15168,-556,-273,-524,150,119,R
6504,488,15676,-628,-605,-830,200,119,R
5484,1212,16500,-1610,-803,-1853,250,119,R
5004,2432,17220,-3294,-1330,-4616,300,119,R
6464,2320,16504,-6159,-962,-7425,350,119,R
7396,1324,15272,-7708,-381,-8564,400,119,R
8264,-156,14068,-8295,-1505,-8726,450,119,R
7400,452,15752,-2881,-337,-4926,0,120,R
7600,-40,15432,-5509,21,-5798,50,120,R
7812,-300,15068,-5263,1202,-7022,100,120,R
8048,-1016,14532,-6674,94,-6579,150,120,R
7996,-1380,14032,-6243,-197,-6609,200,120,R
8920,-2308,13548,-6515,175,-6830,250,120,R
8768,-2380,13804,-5409,-920,-6181,300,120,R
9224,-2264,13940,-5635,-87,-6095,350,120,R
9348,-1980,14072,-4903,-992,-5780,400,120,R
9252,-1820,14448,-2671,-148,-6219,450,120,R
8008,5284,15448,11082,-2127,-9208,0,121,D
10420,7412,16708,8917,-1034,-8134,50,121,D
8732,7580,16096,6098,-2608,-4627,100,121,D
8540,7024,14828,3019,-1288,-3979,150,121,D
8752,7316,14324,3712,938,-5233,200,121,D
7316,7364,13556,1947,-424,-3627,250,121,D
6160,7020,12224,4045,1980,-6048,300,121,D
5604,7984,12888,5502,55,-6544,350,121,D
4756,8304,12784,3199,1634,-5862,400,121,D
5592,9808,12968,4308,-2732,-3609,450,121,D
7552,-1224,14176,1864,-1104,-758,0,122,D
7548,-1064,13956,2614,-796,-911,50,122,D
8096,-744,13860,3595,-1039,-1154,100,122,D
7936,-452,13644,4117,-17,-600,150,122,D
8144,40,13304,5580,-328,-546,200,122,D
8204,1392,14064,6241,1252,-1014,250,122,D
7024,1916,13788,6982,-1385,256,300,122,D
7428,2984,13424,7974,-85,-1053,350,122,D
8380,5780,14736,8066,1146,-2909,400,122,D
8476,7384,15860,8557,1974,-2884,450,122,D
7496,1396,13392,6008,-3928,-3420,0,123,D
8192,2704,13700,6012,466,-4901,50,123,D
8788,4168,13608,6709,-3521,-3733,100,123,D
8112,4636,14116,6041,2049,-5289,150,123,D
7056,5268,13512,4376,-3644,-2369,200,123,D
8096,6208,13064,4512,-2729,-3262,250,123,D
9228,7848,13060,5836,-1838,-4312,300,123,D
9084,7888,12656,5072,-3407,-3575,350,123,D
9784,8780,12068,5427,-200,-4877,400,123,D
9624,9844,12344,5582,-1419,-3987,450,123,D
6124,-1732,14068,2384,-1491,-1796,0,124,D
7456,-1036,13852,3635,-1312,-2533,50,124,D
7836,-44,13980,4353,-2247,-3071,100,124,D
7008,-68,13420,4868,-2292,-2409,150,124,D
8228,1864,13848,5839,-1516,-4620,200,124,D
6596,1972,13488,5388,-2520,-3757,250,124,D
9788,4812,14096,6442,201,-6852,300,124,D
7504,5084,14164,5322,-2149,-3978,350,124,D
9520,5992,14012,4553,-1799,-3348,400,124,D
10516,7268,14164,4050,-1024,-3866,450,124,D
7620,332,14880,644,-54,-633,0,125,D
8228,452,14796,1134,-469,-674,50,125,D
7152,80,14360,1003,-1548,133,100,125,D
7084,296,14300,1774,689,-1125,150,125,D
6184,-400,13708,2216,-2355,-188,200,125,D
6692,0,12368,3433,-1526,-2733,250,125,D
5604,288,12444,5602,-2060,-2899,300,125,D
9404,3156,13256,7234,-2079,-4677,350,125,D
8100,4740,14048,7243,-1179,-3817,400,125,D
9444,6032,14772,5616,-2853,-1233,450,125,D
5420,-480,13336,4722,-144,-4444,0,126,D
7060,228,13228,6833,1609,-5269,50,126,D
7736,2904,13692,7968,-1349,-4868,100,126,D
5856,3152,14456,8241,1558,-3919,150,126,D
5992,5768,14600,7385,-3729,-1550,200,126,D
6924,7168,14892,6641,-775,-2876,250,126,D
7876,7864,14880,4983,-5219,139,300,126,D
7264,7296,14244,3377,-1101,-1813,350,126,D
8756,8604,13848,3359,-4454,-294,400,126,D
8844,8388,13848,1413,202,-1939,450,126,D
7284,192,13380,3262,90,-1360,0,127,D
8308,1176,13400,4898,-2156,-1382,50,127,D
6920,1752,13940,4976,-1278,-1366,100,127,D
9260,3572,14088,5621,577,-3107,150,127,D
8876,4208,14132,5270,-1387,-1804,200,127,D
8244,4716,14284,4600,-2343,-253,250,127,D
9084,5732,14096,4173,-1147,-1611,300,127,D
8104,5532,13808,3785,-1091,-1013,350,127,D
8792,6512,14124,3583,-265,-1743,400,127,D
8880,6588,13596,2775,-1083,-492,450,127,D
6892,-3468,12776,1035,151,-941,0,128,D
6196,-3504,12384,2836,-1275,-913,50,128,D
8492,-1680,13680,4268,-1528,-1760,100,128,D
7400,-1288,13592,4672,-1809,-1278,150,128,D
8852,-260,14140,3484,-1133,-1899,200,128,D
8824,-16,13992,4367,-1111,-1506,250,128,D
9772,1088,13848,5017,-2535,-1709,300,128,D
8460,1328,14204,5079,2012,-2660,350,128,D
9396,2640,14384,4699,-45,-1072,400,128,D
9484,3388,14172,4800,-1090,-745,450,128,D
7700,-2012,14032,3287,-280,-1273,0,129,D
7904,-1612,14004,3591,-1471,-1140,50,129,D
8884,-720,14612,4020,-65,-1985,100,129,D
8452,188,14932,3290,587,-1418,150,129,D
8616,8,14220,3066,-1203,-1671,200,129,D
8992,448,13752,4038,-277,-1818,250,129,D
8116,628,13708,3835,-1251,-1174,300,129,D
8468,1180,13768,4232,-323,-1328,350,129,D
8612,2060,14116,3981,-785,-366,400,129,D
9540,2784,14216,4916,-1183,-970,450,129,D
7964,-3964,12016,8099,-341,-3517,0,130,D
7296,-3212,10360,14579,-3590,-5552,50,130,D
9360,1080,11688,25524,2721,-10177,100,130,D
12536,8252,14156,27601,3769,-5769,150,130,D
9772,12472,16344,21231,2527,66,200,130,D
6376,12928,16096,8810,2488,4530,250,130,D
5028,11552,14564,-1635,1129,7320,300,130,D
4104,9512,13848,-4938,1622,4816,350,130,D
5156,8592,13228,-4455,1745,979,400,130,D
6056,7816,13876,-5636,-302,825,450,130,D
7220,1160,14912,6906,2074,14834,0,131,L
4136,3480,15680,7863,1559,14865,50,131,L
1896,5024,16764,6737,2304,11910,100,131,L
6876,6708,20656,10172,-1525,7726,150,131,L
1952,4980,16584,4061,5261,4635,200,131,L
1960,4512,16744,3829,6924,2672,250,131,L
2768,4512,16652,2436,7632,2277,300,131,L
3064,4320,16128,2038,6541,3463,350,131,L
3168,3800,14768,542,6968,5580,400,131,L
1076,4284,13716,1664,4632,7907,450,131,L
5628,1204,16540,126,9589,1437,0,132,U
3736,684,16032,-396,8100,2410,50,132,U
2956,852,15816,-580,4092,3004,100,132,U
2592,956,15768,-2475,6474,503,150,132,U
1600,672,15768,-2436,3386,438,200,132,U
1968,64,15376,-3651,4776,-316,250,132,U
1144,-640,14796,-2801,2183,668,300,132,U
448,-896,14392,-2672,1429,933,350,132,U
784,-1096,14272,-1770,-326,1011,400,132,U
684,-800,13828,-1593,1935,-915,450,132,U
6928,2144,17088,-471,2689,-86,0,133,U
6748,1936,17760,-513,4154,8,50,133,U
5884,2000,17616,-989,4718,893,100,133,U
6100,2268,17652,-1450,6182,129,150,133,U
5288,2764,17000,-2438,6392,-152,200,133,U
3828,1792,16020,-3250,5766,393,250,133,U
3568,1708,16084,-2967,4147,392,300,133,U
2628,1188,15676,-3627,4811,-534,350,133,U
1004,104,14708,-3446,2372,152,400,133,U
1720,20,14152,-2775,1595,-615,450,133,U
6808,1692,17584,-2566,3814,-460,0,134,U
7296,856,16972,-2948,4640,-363,50,134,U
6216,784,17560,-2732,5982,-24,100,134,U
4932,828,18212,-3013,6305,-78,150,134,U
4284,292,17836,-4074,6814,-309,200,134,U
4000,-404,16140,-4120,7811,-898,250,134,U
2356,-1064,13864,-3785,6863,-390,300,134,U
900,-860,11764,-2878,3100,905,350,134,U
636,1028,9388,-6012,6039,-2752,400,134,U
-472,2996,8000,-8212,2221,-3441,450,134,U
3008,6572,17432,-1932,3684,-1450,0,135,U
2596,6312,16820,-3429,4307,-1511,50,135,U
2176,5920,16488,-4149,3527,-1633,100,135,U
1900,5136,15888,-5125,3788,-2049,150,135,U
1460,4292,15464,-5326,3900,-2019,200,135,U
1216,3684,15460,-5146,2864,-1950,250,135,U
100,3220,15656,-4982,1932,-1674,300,135,U
28,2496,15644,-4813,1579,-1696,350,135,U
296,1300,15596,-4073,2227,-2041,400,135,U
192,952,15616,-3343,2675,-2047,450,135,U
5920,1148,17116,-586,4301,-591,0,136,U
5540,1676,17564,-682,5409,-711,50,136,U
4352,1744,17028,-1650,5954,-617,100,136,U
3816,1428,16548,-1819,4800,-361,150,136,U
3760,1584,15968,-1892,5985,-1921,200,136,U
2444,912,15864,-2261,5323,-1209,250,136,U
2188,656,15996,-1815,3905,-1002,300,136,U
1644,312,16052,-2410,3730,-969,350,136,U
1404,360,15860,-2391,3360,-1010,400,136,U
1184,200,15592,-2718,4151,-1230,450,136,U
5768,2008,18500,704,4556,-1686,0,137,U
6164,2876,18860,9,7714,-2603,50,137,U
3960,2152,17620,-1577,9466,-2113,100,137,U
3004,2916,17480,-1092,6454,-1904,150,137,U
1984,2220,16660,-3473,9494,-3241,200,137,U
1076,1984,16376,-3476,4757,-1521,250,137,U
444,836,15544,-3853,3760,-1958,300,137,U
676,456,15152,-3611,2156,-1927,350,137,U
-592,-660,14464,-3363,2603,-1891,400,137,U
-156,-16,14752,-1284,-1986,-1291,450,137,U
5072,5592,18904,-8568,7770,-3160,0,138,U
4448,4416,16980,-12641,8917,-3007,50,138,U
3880,2840,16152,-14318,9570,-4204,100,138,U
2924,-156,14896,-15536,9583,-3099,150,138,U
3008,-1588,14060,-13719,7612,-1572,200,138,U
1260,-2912,12664,-11212,7487,-977,250,138,U
-332,-3696,11136,-9450,5565,176,300,138,U
-1264,-4652,10052,-8298,190,2481,350,138,U
-912,-6396,8416,-6753,-716,2383,400,138,U
-1268,-7208,9352,347,-5655,3996,450,138,U
6408,3892,17764,-1334,950,-834,0,139,U
6216,3056,17492,-2640,3068,-1685,50,139,U
5584,3196,17600,-2589,4383,-2301,100,139,U
5864,2788,17564,-1826,6641,-2534,150,139,U
5256,2632,17064,-2845,7885,-2615,200,139,U
3892,2744,17448,-3200,8588,-3356,250,139,U
2724,2732,17968,-4509,8715,-4296,300,139,U
2008,2448,17852,-6274,8590,-4784,350,139,U
1880,1220,16300,-9226,8279,-4843,400,139,U
1516,-996,14076,-9550,5602,-3045,450,139,U
4204,3176,18096,-21343,14040,-11695,0,140,U
4608,-148,14408,-21113,11575,-10753,50,140,U
3640,-1892,13672,-17616,10852,-6646,100,140,U
2812,-3208,12360,-15704,7203,-3446,150,140,U
1652,-5176,11108,-13728,4413,366,200,140,U
616,-7212,9608,-10629,1858,3295,250,140,U
-736,-8232,8836,-5796,911,4957,300,140,U
-2008,-9016,7512,-1497,-1774,7559,350,140,U
-2716,-8244,8812,4541,-6552,9139,400,140,U
-3364,-7908,10192,7334,-6529,7909,450,140,U
3964,3480,17704,-2127,-691,-4046,0,141,R
2592,3772,17296,-4364,317,-7240,50,141,R
2680,5036,17644,-5491,-423,-12298,100,141,R
3952,4908,16612,-8736,1624,-16023,150,141,R
4652,4704,15872,-6172,-270,-21149,200,141,R
6252,4460,14576,-5406,967,-26757,250,141,R
8724,3712,13732,-7483,44,-27693,300,141,R
12228,1576,11956,-6869,5435,-25372,350,141,R
11608,1032,13672,-2370,2921,-13029,400,141,R
11692,-284,14192,-3020,-1466,-2619,450,141,R
4264,5320,16916,-1159,-749,-2766,0,142,R
3320,5776,16900,-3480,-1106,-5286,50,142,R
4776,6248,16744,-5567,-5538,-3926,100,142,R
5452,4320,15608,-7595,-3098,-7686,150,142,R
6156,4416,15752,-8000,251,-13072,200,142,R
5308,4844,15944,-9488,4232,-17042,250,142,R
6212,4160,15032,-11116,1861,-19518,300,142,R
7812,2332,13708,-9689,1429,-21144,350,142,R
9760,472,12824,-9225,1659,-23899,400,142,R
10668,-500,12656,-4522,1508,-11929,450,142,R
4248,4560,16584,-884,-3167,-2232,0,143,R
4768,5808,17340,-3122,-3458,-5533,50,143,R
5436,7404,17500,-7633,-894,-14521,100,143,R
6368,5512,15512,-11148,1308,-18075,150,143,R
7068,4188,14088,-10160,-2552,-17332,200,143,R
8288,4028,13560,-9393,4374,-19032,250,143,R
7776,2780,13460,-6606,-292,-19157,300,143,R
9208,2584,13152,-5960,-370,-21751,350,143,R
9416,2280,12936,-4436,431,-22677,400,143,R
10372,2356,13920,-2056,-221,-13072,450,143,R
5720,5128,15052,162,-1122,-710,0,144,R
4080,5904,15552,-628,-1954,-1179,50,144,R
4376,6336,15072,-1944,-4956,-1836,100,144,R
5120,7068,15504,-3025,-352,-6985,150,144,R
4176,8628,16304,-4592,-3840,-8010,200,144,R
4384,8924,15828,-8257,-2206,-12180,250,144,R
6168,7836,14336,-10546,-1980,-16463,300,144,R
5500,6200,13248,-10277,-1982,-18935,350,144,R
7244,5556,13164,-9301,-1004,-20695,400,144,R
8520,4448,13236,-7585,-1798,-17712,450,144,R
3384,7424,16536,-2605,-3612,-6305,0,145,R
2880,8464,17072,-5829,-3594,-11173,50,145,R
3876,9384,16372,-9255,-2980,-16241,100,145,R
3992,9492,14880,-10586,-713,-32768,150,145,R
7076,8036,12272,-13286,918,-32768,200,145,R
11564,5924,11168,-11502,2792,-28406,250,145,R
10564,4436,12468,-5254,-3864,-17751,300,145,R
10312,2196,13836,-2109,-1547,-8820,350,145,R
10048,2196,15276,-1504,-4032,-667,400,145,R
9580,1832,14676,-2061,158,6430,450,145,R
3776,5856,16032,-3784,-856,-6867,0,146,R
3968,6528,16176,-4690,-800,-10486,50,146,R
3484,6452,16200,-6508,-1762,-12122,100,146,R
4520,6752,15936,-8150,-1549,-15760,150,146,R
4976,6124,15668,-9759,-1800,-18267,200,146,R
8212,4580,14732,-11519,-2012,-19395,250,146,R
9140,1940,12732,-11051,-2174,-16530,300,146,R
11768,-168,11676,-8713,-1961,-12704,350,146,R
11472,-1016,12660,-4525,-1131,-7570,400,146,R
10196,-1584,13988,-1535,-1075,-2565,450,146,R
4008,4372,16120,-6296,-4222,-5056,0,147,R
5784,4216,15620,-7508,-4802,-8094,50,147,R
6400,3916,15228,-9163,-1117,-10723,100,147,R
8884,4192,14980,-10090,-3446,-11946,150,147,R
9576,3028,14524,-11613,-943,-12225,200,147,R
9436,1360,13952,-11029,-1391,-10484,250,147,R
10972,52,12940,-11637,-2978,-9956,300,147,R
11436,-1976,11800,-10618,945,-10256,350,147,R
6516,-2516,7716,-8895,-4113,-8169,400,147,R
12680,-4276,10668,-3874,302,-3240,450,147,R
3580,5072,16832,-3756,-3130,-6399,0,148,R
4448,4688,16204,-6689,-2191,-8468,50,148,R
5020,4244,15540,-8256,-3017,-10349,100,148,R
4628,4240,15664,-8426,-3059,-12854,150,148,R
6628,4320,15256,-10233,-7178,-13039,200,148,R
10340,2548,13240,-12833,-1301,-15759,250,148,R
10464,360,12316,-11108,-546,-14496,300,148,R
12128,-1340,12352,-7079,-258,-10107,350,148,R
12360,-1928,12968,-4960,815,-5717,400,148,R
11872,-2460,13336,-2612,-92,225,450,148,R
2752,4376,16432,-3249,-3295,-6342,0,149,R
872,4900,16172,-5010,-4250,-9079,50,149,R
24,6748,16904,-7296,-8012,-13166,100,149,R
1612,9088,16636,-11515,-6740,-23309,150,149,R
11532,9160,14640,-18361,-1013,-32768,200,149,R
21108,4940,12388,-20577,12724,-32768,250,149,R
30624,-1948,22836,-4845,-13910,-7116,300,149,R
16620,-4052,9928,-4333,-6787,5756,350,149,R
10896,-4752,11412,-286,-3804,11324,400,149,R
9664,-4004,12556,3482,-413,12837,450,149,R
4604,3132,15956,-27,-401,-511,0,150,R
4540,2880,15968,-1224,-714,-1818,50,150,R
4220,2700,14968,-1013,-1013,-2918,100,150,R
4924,3484,15984,-501,-1451,-5423,150,150,R
3172,5600,17384,-1844,301,-8543,200,150,R
2700,6964,16944,-5635,28,-11211,250,150,R
4156,4992,15972,-6273,-1984,-14220,300,150,R
5872,4956,15660,-7769,408,-17871,350,150,R
6036,3776,15656,-7881,-1232,-16833,400,150,R
1612,1856,15008,-9856,-625,-15526,450,150,R
4900,7592,13432,-985,-1550,45,0,152,U
4916,7564,13900,320,-580,-2264,50,152,U
6228,9012,14364,-712,1716,-3063,100,152,U
4584,10028,15740,-1679,457,-2179,150,152,U
4908,9968,15740,-7045,617,-1618,200,152,U
5124,9364,15772,-14705,1430,-1537,250,152,U
4036,6920,14504,-28030,161,-32,300,152,U
5180,2732,14988,-28800,-1797,3609,350,152,U
6612,-1492,14692,-26890,5001,2765,400,152,U
3364,-4404,14216,-20457,4064,3104,450,152,U
6204,4612,17128,-21360,3054,1340,0,153,U
5796,1840,15500,-22348,2167,1726,50,153,U
6172,-1076,14728,-18031,1627,2187,100,153,U
5412,-3184,13940,-16161,1910,1100,150,153,U
5744,-5088,13980,-11935,2637,1502,200,153,U
4468,-6308,13420,-7364,3038,25,250,153,U
4060,-6676,13168,-4601,2661,-901,300,153,U
3880,-7100,13836,-2115,2983,-790,350,153,U
4192,-6888,13192,-3516,2655,-376,400,153,U
3336,-8396,12160,-1751,1473,-1014,450,153,U
5448,5800,16380,-9189,160,-3011,0,154,U
5380,4488,16520,-14144,-834,-1983,50,154,U
6164,2972,16076,-15376,-539,-1626,100,154,U
3952,636,13656,-15617,-25,-1089,150,154,U
5964,-668,15796,-14225,1320,-582,200,154,U
5888,-2124,16308,-14103,1569,687,250,154,U
5052,-3704,15384,-12640,2094,397,300,154,U
4136,-5852,13356,-10810,2051,-1033,350,154,U
3712,-7360,12292,-4029,2288,-2539,400,154,U
4384,-7060,11412,-5227,1218,-803,450,154,U
8392,-2288,14784,-17527,-1770,4601,0,155,U
9460,-1984,14496,-12859,464,5088,50,155,U
8588,-4324,13956,-8115,323,1999,100,155,U
8892,-5236,14672,-6716,1425,2673,150,155,U
7808,-4832,14164,-1524,3537,910,200,155,U
7776,-5144,14220,-3982,4685,1411,250,155,U
7216,-5064,13988,-3609,2623,894,300,155,U
6760,-5552,13240,-4599,3391,892,350,155,U
6404,-6540,11940,-4478,1129,870,400,155,U
4904,-7092,10068,-2457,-1658,218,450,155,U
7096,1816,15064,-184,-306,14,0,156,U
7064,1864,14948,-285,-269,-96,50,156,U
7224,1828,14936,-159,-269,0,100,156,U
6968,1680,15008,26,-82,-125,150,156,U
7132,2176,15220,-66,-173,-171,200,156,U
7240,1748,14996,-266,-430,43,250,156,U
6992,1908,14852,-172,-252,-96,300,156,U
7224,1780,14992,105,36,-106,350,156,U
7116,1976,15064,-222,-341,-64,400,156,U
7096,1948,14932,-91,-86,-112,450,156,U
3472,2084,16460,-6813,2195,-1098,0,157,U
3428,1148,16044,-6909,2447,-850,50,157,U
2836,532,16404,-7313,3265,-956,100,157,U
2612,-548,16452,-7226,3045,-1013,150,157,U
1828,-1412,15740,-7398,3524,-1200,200,157,U
1304,-2532,15568,-6304,3195,-1197,250,157,U
340,-3516,15616,-6313,1829,-599,300,157,U
524,-4112,15320,-5448,2003,-788,350,157,U
-100,-5176,14528,-5443,1823,-591,400,157,U
68,-5932,14180,-3816,965,-344,450,157,U
4012,2616,17620,-9943,1216,-3650,0,158,U
3244,608,16732,-10880,2268,-3307,50,158,U
3104,-1020,15864,-10000,979,-2679,100,158,U
3256,-2608,15216,-9069,1160,-2070,150,158,U
3208,-3304,15616,-6663,1683,-2393,200,158,U
2948,-3400,16084,-6436,3025,-2682,250,158,U
2660,-3940,16052,-6772,2466,-1793,300,158,U
1664,-4704,15400,-7503,2040,-1508,350,158,U
1784,-6252,14328,-7747,2232,-1643,400,158,U
1032,-7024,13964,-6840,2668,-2034,450,158,U
4340,4300,15688,-6353,2547,-529,0,159,U
3256,2800,15520,-7648,3772,-944,50,159,U
2832,1964,15316,-7025,3831,-1075,100,159,U
2552,968,15504,-6477,2996,-1280,150,159,U
2480,220,15448,-5666,3295,-1898,200,159,U
2120,-932,15240,-5088,2031,-1232,250,159,U
1312,-1700,14580,-4145,2857,-1136,300,159,U
1368,-2992,13564,-3828,896,59,350,159,U
760,-3536,13080,-1157,421,349,400,159,U
336,-3388,12992,1600,-1707,575,450,159,U
5676,820,16160,-2651,1158,139,0,160,U
4904,580,16732,-2778,1724,151,50,160,U
4576,268,16416,-3691,2883,-290,100,160,U
4124,-236,16500,-3635,3045,-679,150,160,U
4144,-432,16120,-4260,3207,-582,200,160,U
4340,-1164,15924,-4184,2411,-134,250,160,U
3384,-1988,14796,-4762,1735,-150,300,160,U
2992,-3084,13708,-3821,2205,71,350,160,U
2480,-3996,12612,-1825,113,793,400,160,U
1588,-4024,12164,631,-712,552,450,160,U
4764,3972,15456,-4223,1549,-112,0,161,U
4612,3200,15368,-4491,1624,-513,50,161,U
4444,2908,15752,-3866,2193,-566,100,161,U
3720,2780,16024,-3866,2720,-854,150,161,U
3604,2660,16780,-4087,3178,-1031,200,161,U
2356,2332,17176,-4306,2291,-1274,250,161,U
2104,1336,15636,-5563,2051,-1814,300,161,U
3508,-32,14756,-5229,1474,-1875,350,161,U
3164,-968,14884,-3470,728,-890,400,161,U
2908,-588,15080,-2826,1831,-372,450,161,U
4156,1984,16784,-2002,1450,31,0,162,U
4140,2284,16828,-2167,1645,93,50,162,U
3504,1840,16380,-3110,1473,358,100,162,U
2872,1692,16584,-3033,2012,118,150,162,U
2944,1176,16352,-3349,1906,16,200,162,U
2292,1000,16716,-3609,2942,-406,250,162,U
1868,188,16288,-4278,1901,-613,300,162,U
1884,-40,16340,-4457,2226,-869,350,162,U
1764,-1144,15228,-4484,1832,-862,400,162,U
1448,-2348,13752,-3233,593,-689,450,162,U
4612,1188,16848,-2662,1664,-696,0,163,U
4108,1388,17188,-2842,1221,-894,50,163,U
4424,596,16856,-3773,1649,-213,100,163,U
4180,108,16248,-4382,2651,-34,150,163,U
3068,-228,15720,-4662,2395,417,200,163,U
2984,-888,15340,-4396,2254,387,250,163,U
2264,-1900,14524,-3956,1759,107,300,163,U
1328,-2720,13876,-2852,642,221,350,163,U
1848,-3104,13980,-548,546,-272,400,163,U
2108,-2568,15084,605,1085,-459,450,163,U
6728,660,15840,-3177,2338,-113,0,164,U
6132,472,15620,-2209,109,292,50,164,U
6924,288,15728,-1855,-661,778,100,164,U
5692,88,15608,-2132,1241,1258,150,164,U
4904,144,16232,-2667,2703,1534,200,164,U
3828,-652,15404,-4365,1803,1095,250,164,U
3568,-708,15588,-3718,2949,403,300,164,U
3568,-1784,15628,-3744,1150,-73,350,164,U
3316,-2328,14940,-3965,3064,-570,400,164,U
3504,-3280,13824,-3063,1043,-105,450,164,U
5120,1404,14108,-5253,2097,-301,0,165,U
3896,-224,12464,-3837,-333,-1378,50,165,U
5188,-356,14040,-89,3321,-1818,100,165,U
4804,-280,15116,-1531,2604,-1657,150,165,U
4784,-308,15780,-889,3430,-2046,200,165,U
4304,244,16568,-1437,2917,-1450,250,165,U
4252,-168,16528,-3827,2411,-1427,300,165,U
3500,-948,15748,-4380,2707,-1407,350,165,U
2832,-1476,14828,-4558,2844,-1678,400,165,U
2844,-2248,15112,-2812,1976,-1657,450,165,U
-1084,3072,17656,-6802,-2555,-3351,0,167,U
-908,3144,17152,-8202,-3014,-1967,50,167,U
-500,1812,16644,-11348,-2036,-1734,100,167,U
508,192,16184,-11177,-1142,-975,150,167,U
-368,-1292,15544,-10966,-558,-238,200,167,U
-244,-1824,16100,-8853,-384,-1354,250,167,U
-584,-2732,15724,-11690,-1819,-1438,300,167,U
476,-4516,14268,-10848,144,-1093,350,167,U
472,-5864,12884,-9587,-574,-835,400,167,U
608,-6704,11496,-7419,-1592,-4,450,167,U
1556,9524,17128,-8639,-1197,-1766,0,168,U
1500,7744,15956,-10633,-160,-3190,50,168,U
1380,6088,15192,-9928,-98,-3119,100,168,U
1716,5100,15428,-10296,-1314,-2735,150,168,U
756,5608,16228,-14919,434,-3344,200,168,U
1504,2884,14272,-24626,-21,-1621,250,168,U
1096,-816,13836,-21735,1528,-422,300,168,U
1720,-3640,12272,-21721,1403,-1049,350,168,U
732,-5464,10012,-17782,4171,-2002,400,168,U
1412,-7660,8476,-10125,2728,-1786,450,168,U
1744,8300,15092,-9846,-516,-3635,0,169,U
1568,7048,14760,-9417,-1171,-3525,50,169,U
1728,6548,14716,-8512,-818,-3470,100,169,U
1780,5260,14964,-8025,-1067,-2666,150,169,U
1924,4896,15272,-7705,-999,-1181,200,169,U
2224,3268,15128,-8807,-513,-1473,250,169,U
1848,2376,15352,-11140,-394,-1210,300,169,U
1276,1376,14740,-12883,32,-362,350,169,U
1980,-708,12964,-16894,2114,-1769,400,169,U
1392,-2480,11840,-19609,3969,-224,450,169,U
1696,4404,14632,-12814,-1926,27,0,170,U
1880,4392,15312,-14430,-1856,1409,50,170,U
2396,2008,15056,-17386,-855,579,100,170,U
1936,-632,14444,-17979,-130,1006,150,170,U
1952,-2144,13812,-20464,1741,-1367,200,170,U
2208,-4096,12564,-25180,3856,-2351,250,170,U
1568,-7320,10584,-18985,3936,-740,300,170,U
1580,-9596,9096,-11170,1389,-239,350,170,U
1028,-10240,8996,-8036,2925,-377,400,170,U
988,-11500,8504,-1627,2327,805,450,170,U
348,3896,14744,-20688,4555,-1976,0,171,U
-860,1540,14988,-24486,1687,-491,50,171,U
-228,-1348,13456,-32084,3107,-968,100,171,U
-776,-6272,12420,-12735,3479,-1753,150,171,U
-944,-5952,13160,-6757,-261,-1953,200,171,U
-40,-6840,13504,-10422,1511,-2340,250,171,U
272,-7200,13060,-11928,1168,-2687,300,171,U
-264,-9556,11544,-12370,3237,-3042,350,171,U
324,-9340,9944,-10329,4536,-2307,400,171,U
-1048,-11940,8568,-2964,966,910,450,171,U
-32,8968,20596,-7682,-437,-2647,0,172,U
